image_path,race,dominant_race,region,face_confidence,gender,dominant_gender
mtcnn/Ricardo_Lagos_-7.png,"{'asian': np.float32(54.552124), 'indian': np.float32(11.716768), 'black': np.float32(8.666843), 'white': np.float32(9.050708), 'middle eastern': np.float32(4.172459), 'latino hispanic': np.float32(11.841094)}",asian,"{'x': 77, 'y': 62, 'w': 87, 'h': 128, 'left_eye': (np.int64(152), np.int64(110)), 'right_eye': (np.int64(112), np.int64(115))}",1.0,"{'Woman': np.float32(0.85084456), 'Man': np.float32(99.14915)}",Man
mtcnn/Ricardo_Lagos_-17.png,"{'asian': np.float32(25.271454), 'indian': np.float32(20.168602), 'black': np.float32(12.284288), 'white': np.float32(11.176069), 'middle eastern': np.float32(15.938917), 'latino hispanic': np.float32(15.160665)}",asian,"{'x': 87, 'y': 62, 'w': 98, 'h': 132, 'left_eye': (np.int64(144), np.int64(109)), 'right_eye': (np.int64(105), np.int64(118))}",1.0,"{'Woman': np.float32(0.021941276), 'Man': np.float32(99.97806)}",Man
mtcnn/Ricardo_Lagos_-14.png,"{'asian': np.float32(40.75958), 'indian': np.float32(8.513164), 'black': np.float32(10.554043), 'white': np.float32(13.640329), 'middle eastern': np.float32(7.999084), 'latino hispanic': np.float32(18.5338)}",asian,"{'x': 80, 'y': 62, 'w': 90, 'h': 125, 'left_eye': (np.int64(143), np.int64(112)), 'right_eye': (np.int64(102), np.int64(108))}",1.0,"{'Woman': np.float32(0.4063888), 'Man': np.float32(99.59361)}",Man
mtcnn/Ricardo_Lagos_-12.png,"{'asian': np.float32(89.023994), 'indian': np.float32(1.6458986), 'black': np.float32(0.43330756), 'white': np.float32(3.433838), 'middle eastern': np.float32(0.2334558), 'latino hispanic': np.float32(5.229515)}",asian,"{'x': 83, 'y': 52, 'w': 96, 'h': 144, 'left_eye': (np.int64(151), np.int64(113)), 'right_eye': (np.int64(106), np.int64(109))}",0.99,"{'Woman': np.float32(0.039706472), 'Man': np.float32(99.9603)}",Man
mtcnn/Ricardo_Lagos_-3.png,"{'asian': np.float32(69.6385), 'indian': np.float32(4.819575), 'black': np.float32(3.4843705), 'white': np.float32(7.114651), 'middle eastern': np.float32(1.5604703), 'latino hispanic': np.float32(13.382421)}",asian,"{'x': 87, 'y': 64, 'w': 84, 'h': 122, 'left_eye': (np.int64(148), np.int64(114)), 'right_eye': (np.int64(107), np.int64(113))}",0.99,"{'Woman': np.float32(0.1118646), 'Man': np.float32(99.88814)}",Man
mtcnn/Ricardo_Lagos_-9.png,"{'asian': np.float32(44.033848), 'indian': np.float32(11.780097), 'black': np.float32(6.6021943), 'white': np.float32(14.627639), 'middle eastern': np.float32(8.2558975), 'latino hispanic': np.float32(14.700326)}",asian,"{'x': 75, 'y': 61, 'w': 101, 'h': 137, 'left_eye': (np.int64(144), np.int64(106)), 'right_eye': (np.int64(101), np.int64(116))}",1.0,"{'Woman': np.float32(0.055439696), 'Man': np.float32(99.944565)}",Man
mtcnn/Ricardo_Lagos_-16.png,"{'asian': np.float32(64.485176), 'indian': np.float32(7.795124), 'black': np.float32(2.7107658), 'white': np.float32(8.317025), 'middle eastern': np.float32(0.9674331), 'latino hispanic': np.float32(15.724475)}",asian,"{'x': 74, 'y': 56, 'w': 111, 'h': 144, 'left_eye': (np.int64(147), np.int64(105)), 'right_eye': (np.int64(103), np.int64(118))}",1.0,"{'Woman': np.float32(0.1083033), 'Man': np.float32(99.8917)}",Man
mtcnn/Ricardo_Lagos_-1.png,"{'asian': np.float32(59.60819), 'indian': np.float32(3.8807304), 'black': np.float32(2.8025198), 'white': np.float32(20.144316), 'middle eastern': np.float32(4.807823), 'latino hispanic': np.float32(8.756424)}",asian,"{'x': 78, 'y': 44, 'w': 108, 'h': 142, 'left_eye': (np.int64(131), np.int64(102)), 'right_eye': (np.int64(95), np.int64(105))}",1.0,"{'Woman': np.float32(0.96838343), 'Man': np.float32(99.031624)}",Man
mtcnn/Ricardo_Lagos_-20.png,"{'asian': np.float32(34.491753), 'indian': np.float32(12.875481), 'black': np.float32(7.0470324), 'white': np.float32(18.524813), 'middle eastern': np.float32(12.460659), 'latino hispanic': np.float32(14.6002655)}",asian,"{'x': 78, 'y': 63, 'w': 90, 'h': 128, 'left_eye': (np.int64(140), np.int64(115)), 'right_eye': (np.int64(100), np.int64(111))}",0.99,"{'Woman': np.float32(0.29823795), 'Man': np.float32(99.70176)}",Man
mtcnn/Ricardo_Lagos_-2.png,"{'asian': np.float32(31.542946), 'indian': np.float32(13.270172), 'black': np.float32(10.970484), 'white': np.float32(14.45338), 'middle eastern': np.float32(11.333039), 'latino hispanic': np.float32(18.429985)}",asian,"{'x': 76, 'y': 56, 'w': 98, 'h': 135, 'left_eye': (np.int64(147), np.int64(109)), 'right_eye': (np.int64(102), np.int64(115))}",1.0,"{'Woman': np.float32(0.015631827), 'Man': np.float32(99.984375)}",Man
mtcnn/Ricardo_Lagos_-6.png,"{'asian': np.float32(71.808205), 'indian': np.float32(4.9809346), 'black': np.float32(4.123762), 'white': np.float32(7.1902966), 'middle eastern': np.float32(1.3683691), 'latino hispanic': np.float32(10.5284395)}",asian,"{'x': 82, 'y': 49, 'w': 106, 'h': 160, 'left_eye': (np.int64(152), np.int64(116)), 'right_eye': (np.int64(105), np.int64(111))}",0.98,"{'Woman': np.float32(0.15302204), 'Man': np.float32(99.84698)}",Man
mtcnn/Ricardo_Lagos_-15.png,"{'asian': np.float32(57.80112), 'indian': np.float32(6.3932858), 'black': np.float32(4.444141), 'white': np.float32(16.149105), 'middle eastern': np.float32(4.286827), 'latino hispanic': np.float32(10.925528)}",asian,"{'x': 87, 'y': 66, 'w': 81, 'h': 119, 'left_eye': (np.int64(138), np.int64(114)), 'right_eye': (np.int64(101), np.int64(114))}",0.99,"{'Woman': np.float32(0.78281343), 'Man': np.float32(99.217186)}",Man
mtcnn/Jeremy_Greenstock_-4.png,"{'asian': np.float32(0.17379668), 'indian': np.float32(0.011184212), 'black': np.float32(0.00067100924), 'white': np.float32(98.532745), 'middle eastern': np.float32(0.6404644), 'latino hispanic': np.float32(0.6411376)}",white,"{'x': 80, 'y': 55, 'w': 92, 'h': 121, 'left_eye': (np.int64(147), np.int64(110)), 'right_eye': (np.int64(105), np.int64(108))}",1.0,"{'Woman': np.float32(0.10951708), 'Man': np.float32(99.89048)}",Man
mtcnn/Jeremy_Greenstock_-8.png,"{'asian': np.float32(8.201884), 'indian': np.float32(3.1681964), 'black': np.float32(0.751498), 'white': np.float32(52.036407), 'middle eastern': np.float32(17.88089), 'latino hispanic': np.float32(17.96113)}",white,"{'x': 82, 'y': 62, 'w': 86, 'h': 126, 'left_eye': (np.int64(147), np.int64(114)), 'right_eye': (np.int64(105), np.int64(109))}",0.99,"{'Woman': np.float32(0.1254764), 'Man': np.float32(99.87452)}",Man
mtcnn/Jeremy_Greenstock_-5.png,"{'asian': np.float32(0.24914713), 'indian': np.float32(0.38449052), 'black': np.float32(0.061872), 'white': np.float32(72.350784), 'middle eastern': np.float32(14.323386), 'latino hispanic': np.float32(12.630324)}",white,"{'x': 86, 'y': 68, 'w': 85, 'h': 119, 'left_eye': (np.int64(143), np.int64(113)), 'right_eye': (np.int64(103), np.int64(116))}",1.0,"{'Woman': np.float32(1.5568812), 'Man': np.float32(98.44312)}",Man
mtcnn/Jeremy_Greenstock_-19.png,"{'asian': np.float32(5.4378138), 'indian': np.float32(0.6922125), 'black': np.float32(0.20247963), 'white': np.float32(75.21052), 'middle eastern': np.float32(9.355861), 'latino hispanic': np.float32(9.101117)}",white,"{'x': 68, 'y': 57, 'w': 95, 'h': 130, 'left_eye': (np.int64(151), np.int64(117)), 'right_eye': (np.int64(112), np.int64(109))}",1.0,"{'Woman': np.float32(0.5932424), 'Man': np.float32(99.40675)}",Man
mtcnn/Jeremy_Greenstock_-18.png,"{'asian': np.float32(15.492824), 'indian': np.float32(26.012253), 'black': np.float32(19.671736), 'white': np.float32(9.20959), 'middle eastern': np.float32(10.557125), 'latino hispanic': np.float32(19.056473)}",indian,"{'x': 18, 'y': 142, 'w': 57, 'h': 73, 'left_eye': (np.int64(65), np.int64(173)), 'right_eye': (np.int64(38), np.int64(169))}",1.0,"{'Woman': np.float32(3.4014876), 'Man': np.float32(96.59851)}",Man
mtcnn/Jeremy_Greenstock_-11.png,"{'asian': np.float32(1.8941528), 'indian': np.float32(3.731041), 'black': np.float32(0.6979092), 'white': np.float32(44.40344), 'middle eastern': np.float32(30.369604), 'latino hispanic': np.float32(18.903854)}",white,"{'x': 86, 'y': 71, 'w': 85, 'h': 114, 'left_eye': (np.int64(144), np.int64(116)), 'right_eye': (np.int64(107), np.int64(118))}",1.0,"{'Woman': np.float32(0.2603658), 'Man': np.float32(99.73963)}",Man
mtcnn/Jeremy_Greenstock_-10.png,"{'asian': np.float32(0.8306151), 'indian': np.float32(0.95453674), 'black': np.float32(0.12804762), 'white': np.float32(65.452995), 'middle eastern': np.float32(17.742563), 'latino hispanic': np.float32(14.891248)}",white,"{'x': 81, 'y': 66, 'w': 83, 'h': 119, 'left_eye': (np.int64(144), np.int64(115)), 'right_eye': (np.int64(104), np.int64(116))}",1.0,"{'Woman': np.float32(0.05477912), 'Man': np.float32(99.94522)}",Man
mtcnn/Jeremy_Greenstock_-13.png,"{'asian': np.float32(3.4173648), 'indian': np.float32(6.8383904), 'black': np.float32(1.4581766), 'white': np.float32(31.775686), 'middle eastern': np.float32(31.0851), 'latino hispanic': np.float32(25.42528)}",white,"{'x': 88, 'y': 65, 'w': 83, 'h': 118, 'left_eye': (np.int64(143), np.int64(113)), 'right_eye': (np.int64(104), np.int64(116))}",1.0,"{'Woman': np.float32(0.008768852), 'Man': np.float32(99.99123)}",Man
mtcnn/Jeremy_Greenstock_-7.png,"{'asian': np.float32(0.58118266), 'indian': np.float32(1.0688056), 'black': np.float32(0.13239424), 'white': np.float32(59.096413), 'middle eastern': np.float32(21.159653), 'latino hispanic': np.float32(17.961546)}",white,"{'x': 82, 'y': 59, 'w': 86, 'h': 127, 'left_eye': (np.int64(147), np.int64(108)), 'right_eye': (np.int64(104), np.int64(112))}",1.0,"{'Woman': np.float32(0.22096753), 'Man': np.float32(99.77904)}",Man
mtcnn/Jeremy_Greenstock_-17.png,"{'asian': np.float32(2.193947), 'indian': np.float32(0.47696882), 'black': np.float32(0.050136603), 'white': np.float32(76.319466), 'middle eastern': np.float32(14.3834915), 'latino hispanic': np.float32(6.575997)}",white,"{'x': 77, 'y': 63, 'w': 90, 'h': 122, 'left_eye': (np.int64(148), np.int64(119)), 'right_eye': (np.int64(107), np.int64(115))}",1.0,"{'Woman': np.float32(0.84684265), 'Man': np.float32(99.15315)}",Man
mtcnn/Jeremy_Greenstock_-14.png,"{'asian': np.float32(0.0066753095), 'indian': np.float32(0.009335914), 'black': np.float32(0.00038620958), 'white': np.float32(95.95731), 'middle eastern': np.float32(2.010395), 'latino hispanic': np.float32(2.015895)}",white,"{'x': 86, 'y': 63, 'w': 84, 'h': 125, 'left_eye': (np.int64(145), np.int64(113)), 'right_eye': (np.int64(104), np.int64(113))}",1.0,"{'Woman': np.float32(0.16105705), 'Man': np.float32(99.83895)}",Man
mtcnn/Jeremy_Greenstock_-12.png,"{'asian': np.float32(0.1069627), 'indian': np.float32(0.15532212), 'black': np.float32(0.014889872), 'white': np.float32(78.69749), 'middle eastern': np.float32(9.23467), 'latino hispanic': np.float32(11.790672)}",white,"{'x': 83, 'y': 63, 'w': 81, 'h': 121, 'left_eye': (np.int64(145), np.int64(114)), 'right_eye': (np.int64(107), np.int64(111))}",0.99,"{'Woman': np.float32(0.063249245), 'Man': np.float32(99.93675)}",Man
mtcnn/Jeremy_Greenstock_-3.png,"{'asian': np.float32(4.937427), 'indian': np.float32(5.6680193), 'black': np.float32(1.6189301), 'white': np.float32(36.94786), 'middle eastern': np.float32(24.833176), 'latino hispanic': np.float32(25.994587)}",white,"{'x': 81, 'y': 65, 'w': 86, 'h': 124, 'left_eye': (np.int64(144), np.int64(113)), 'right_eye': (np.int64(103), np.int64(114))}",0.98,"{'Woman': np.float32(0.08166798), 'Man': np.float32(99.918335)}",Man
mtcnn/Jeremy_Greenstock_-9.png,"{'asian': np.float32(1.2142665), 'indian': np.float32(1.1062349), 'black': np.float32(0.17696694), 'white': np.float32(50.04762), 'middle eastern': np.float32(10.365235), 'latino hispanic': np.float32(37.089684)}",white,"{'x': 77, 'y': 51, 'w': 98, 'h': 139, 'left_eye': (np.int64(151), np.int64(113)), 'right_eye': (np.int64(104), np.int64(108))}",0.99,"{'Woman': np.float32(0.198515), 'Man': np.float32(99.80148)}",Man
mtcnn/Jeremy_Greenstock_-16.png,"{'asian': np.float32(10.001059), 'indian': np.float32(8.426954), 'black': np.float32(3.5196037), 'white': np.float32(29.730953), 'middle eastern': np.float32(28.132631), 'latino hispanic': np.float32(20.188786)}",white,"{'x': 79, 'y': 67, 'w': 84, 'h': 118, 'left_eye': (np.int64(142), np.int64(108)), 'right_eye': (np.int64(106), np.int64(113))}",1.0,"{'Woman': np.float32(0.28158218), 'Man': np.float32(99.71841)}",Man
mtcnn/Jeremy_Greenstock_-1.png,"{'asian': np.float32(0.19860683), 'indian': np.float32(0.032362178), 'black': np.float32(0.004656984), 'white': np.float32(93.52835), 'middle eastern': np.float32(2.409219), 'latino hispanic': np.float32(3.8268056)}",white,"{'x': 72, 'y': 65, 'w': 83, 'h': 119, 'left_eye': (np.int64(143), np.int64(108)), 'right_eye': (np.int64(104), np.int64(114))}",1.0,"{'Woman': np.float32(0.10135898), 'Man': np.float32(99.89864)}",Man
mtcnn/Jeremy_Greenstock_-20.png,"{'asian': np.float32(0.7594194), 'indian': np.float32(1.1435902), 'black': np.float32(0.103105254), 'white': np.float32(71.65403), 'middle eastern': np.float32(15.138841), 'latino hispanic': np.float32(11.201018)}",white,"{'x': 79, 'y': 62, 'w': 85, 'h': 123, 'left_eye': (np.int64(146), np.int64(113)), 'right_eye': (np.int64(105), np.int64(112))}",1.0,"{'Woman': np.float32(0.019941574), 'Man': np.float32(99.980064)}",Man
mtcnn/Jeremy_Greenstock_-2.png,"{'asian': np.float32(0.97416276), 'indian': np.float32(2.8969505), 'black': np.float32(0.2606753), 'white': np.float32(45.752254), 'middle eastern': np.float32(28.958973), 'latino hispanic': np.float32(21.156982)}",white,"{'x': 87, 'y': 66, 'w': 89, 'h': 119, 'left_eye': (np.int64(140), np.int64(111)), 'right_eye': (np.int64(103), np.int64(115))}",1.0,"{'Woman': np.float32(0.09066073), 'Man': np.float32(99.90934)}",Man
mtcnn/Jeremy_Greenstock_-6.png,"{'asian': np.float32(0.3302133), 'indian': np.float32(0.33222765), 'black': np.float32(0.069597535), 'white': np.float32(77.89936), 'middle eastern': np.float32(7.8776464), 'latino hispanic': np.float32(13.49095)}",white,"{'x': 86, 'y': 69, 'w': 91, 'h': 121, 'left_eye': (np.int64(147), np.int64(115)), 'right_eye': (np.int64(106), np.int64(117))}",1.0,"{'Woman': np.float32(0.04781904), 'Man': np.float32(99.95219)}",Man
mtcnn/Jeremy_Greenstock_-15.png,"{'asian': np.float32(0.00072778517), 'indian': np.float32(0.00095192227), 'black': np.float32(2.8542678e-05), 'white': np.float32(98.62578), 'middle eastern': np.float32(0.8555927), 'latino hispanic': np.float32(0.51691216)}",white,"{'x': 177, 'y': 125, 'w': 33, 'h': 49, 'left_eye': (np.int64(203), np.int64(146)), 'right_eye': (np.int64(186), np.int64(145))}",1.0,"{'Woman': np.float32(35.953243), 'Man': np.float32(64.04677)}",Man
mtcnn/Lindsay_Davenport_-4.png,"{'asian': np.float32(17.724121), 'indian': np.float32(3.487008), 'black': np.float32(2.331837), 'white': np.float32(38.040436), 'middle eastern': np.float32(12.068858), 'latino hispanic': np.float32(26.347748)}",white,"{'x': 74, 'y': 65, 'w': 88, 'h': 122, 'left_eye': (np.int64(145), np.int64(115)), 'right_eye': (np.int64(105), np.int64(115))}",1.0,"{'Woman': np.float32(78.86588), 'Man': np.float32(21.13411)}",Woman
mtcnn/Lindsay_Davenport_-8.png,"{'asian': np.float32(10.793832), 'indian': np.float32(11.163396), 'black': np.float32(17.896122), 'white': np.float32(20.869118), 'middle eastern': np.float32(15.29725), 'latino hispanic': np.float32(23.98029)}",latino hispanic,"{'x': 81, 'y': 64, 'w': 87, 'h': 121, 'left_eye': (np.int64(149), np.int64(113)), 'right_eye': (np.int64(107), np.int64(109))}",1.0,"{'Woman': np.float32(2.9996133), 'Man': np.float32(97.00038)}",Man
mtcnn/Lindsay_Davenport_-5.png,"{'asian': np.float32(31.092178), 'indian': np.float32(6.2119517), 'black': np.float32(5.855585), 'white': np.float32(18.714567), 'middle eastern': np.float32(7.886206), 'latino hispanic': np.float32(30.23951)}",asian,"{'x': 57, 'y': 58, 'w': 111, 'h': 138, 'left_eye': (np.int64(145), np.int64(112)), 'right_eye': (np.int64(98), np.int64(108))}",1.0,"{'Woman': np.float32(6.1133647), 'Man': np.float32(93.88664)}",Man
mtcnn/Lindsay_Davenport_-19.png,"{'asian': np.float32(0.70257044), 'indian': np.float32(0.23378325), 'black': np.float32(0.060246356), 'white': np.float32(84.574524), 'middle eastern': np.float32(5.0989327), 'latino hispanic': np.float32(9.329937)}",white,"{'x': 86, 'y': 69, 'w': 79, 'h': 110, 'left_eye': (np.int64(147), np.int64(115)), 'right_eye': (np.int64(109), np.int64(109))}",1.0,"{'Woman': np.float32(86.22226), 'Man': np.float32(13.777736)}",Woman
mtcnn/Lindsay_Davenport_-18.png,"{'asian': np.float32(34.75228), 'indian': np.float32(6.6248646), 'black': np.float32(6.2757516), 'white': np.float32(26.649591), 'middle eastern': np.float32(10.842923), 'latino hispanic': np.float32(14.854583)}",asian,"{'x': 85, 'y': 73, 'w': 82, 'h': 113, 'left_eye': (np.int64(145), np.int64(116)), 'right_eye': (np.int64(107), np.int64(117))}",1.0,"{'Woman': np.float32(94.13303), 'Man': np.float32(5.866968)}",Woman
mtcnn/Lindsay_Davenport_-11.png,"{'asian': np.float32(0.54629815), 'indian': np.float32(0.10668899), 'black': np.float32(0.020318316), 'white': np.float32(90.416435), 'middle eastern': np.float32(1.5281254), 'latino hispanic': np.float32(7.382139)}",white,"{'x': 72, 'y': 70, 'w': 86, 'h': 118, 'left_eye': (np.int64(144), np.int64(115)), 'right_eye': (np.int64(105), np.int64(116))}",1.0,"{'Woman': np.float32(70.48557), 'Man': np.float32(29.514423)}",Woman
mtcnn/Lindsay_Davenport_-10.png,"{'asian': np.float32(0.46853748), 'indian': np.float32(2.3176079), 'black': np.float32(0.80469775), 'white': np.float32(68.05427), 'middle eastern': np.float32(18.56836), 'latino hispanic': np.float32(9.786537)}",white,"{'x': 82, 'y': 58, 'w': 96, 'h': 129, 'left_eye': (np.int64(152), np.int64(112)), 'right_eye': (np.int64(106), np.int64(109))}",1.0,"{'Woman': np.float32(5.3639965), 'Man': np.float32(94.636)}",Man
mtcnn/Lindsay_Davenport_-13.png,"{'asian': np.float32(0.011441872), 'indian': np.float32(0.0066330642), 'black': np.float32(0.000590679), 'white': np.float32(97.884056), 'middle eastern': np.float32(0.7783405), 'latino hispanic': np.float32(1.3189299)}",white,"{'x': 89, 'y': 64, 'w': 87, 'h': 119, 'left_eye': (np.int64(144), np.int64(114)), 'right_eye': (np.int64(105), np.int64(112))}",1.0,"{'Woman': np.float32(99.56411), 'Man': np.float32(0.4358881)}",Woman
mtcnn/Lindsay_Davenport_-7.png,"{'asian': np.float32(8.295443), 'indian': np.float32(3.0908575), 'black': np.float32(1.7359962), 'white': np.float32(51.27161), 'middle eastern': np.float32(12.16845), 'latino hispanic': np.float32(23.437637)}",white,"{'x': 90, 'y': 66, 'w': 80, 'h': 111, 'left_eye': (np.int64(147), np.int64(114)), 'right_eye': (np.int64(109), np.int64(109))}",1.0,"{'Woman': np.float32(99.99831), 'Man': np.float32(0.0016965657)}",Woman
mtcnn/Lindsay_Davenport_-17.png,"{'asian': np.float32(19.889048), 'indian': np.float32(8.666828), 'black': np.float32(14.590007), 'white': np.float32(21.319881), 'middle eastern': np.float32(10.538777), 'latino hispanic': np.float32(24.995453)}",latino hispanic,"{'x': 73, 'y': 69, 'w': 82, 'h': 117, 'left_eye': (np.int64(143), np.int64(109)), 'right_eye': (np.int64(108), np.int64(116))}",1.0,"{'Woman': np.float32(5.8273945), 'Man': np.float32(94.17261)}",Man
mtcnn/Lindsay_Davenport_-14.png,"{'asian': np.float32(21.123587), 'indian': np.float32(10.065066), 'black': np.float32(9.702513), 'white': np.float32(18.017653), 'middle eastern': np.float32(12.060619), 'latino hispanic': np.float32(29.030558)}",latino hispanic,"{'x': 95, 'y': 58, 'w': 87, 'h': 134, 'left_eye': (np.int64(149), np.int64(113)), 'right_eye': (np.int64(109), np.int64(112))}",0.99,"{'Woman': np.float32(99.7279), 'Man': np.float32(0.2720979)}",Woman
mtcnn/Lindsay_Davenport_-12.png,"{'asian': np.float32(10.777245), 'indian': np.float32(7.320521), 'black': np.float32(2.6152878), 'white': np.float32(29.838388), 'middle eastern': np.float32(13.856387), 'latino hispanic': np.float32(35.59217)}",latino hispanic,"{'x': 77, 'y': 68, 'w': 89, 'h': 113, 'left_eye': (np.int64(146), np.int64(111)), 'right_eye': (np.int64(104), np.int64(116))}",1.0,"{'Woman': np.float32(15.801809), 'Man': np.float32(84.19819)}",Man
mtcnn/Lindsay_Davenport_-3.png,"{'asian': np.float32(9.482779), 'indian': np.float32(5.816458), 'black': np.float32(3.0327413), 'white': np.float32(34.91419), 'middle eastern': np.float32(13.942375), 'latino hispanic': np.float32(32.81145)}",white,"{'x': 82, 'y': 75, 'w': 81, 'h': 104, 'left_eye': (np.int64(143), np.int64(114)), 'right_eye': (np.int64(105), np.int64(117))}",1.0,"{'Woman': np.float32(64.13078), 'Man': np.float32(35.86921)}",Woman
mtcnn/Lindsay_Davenport_-9.png,"{'asian': np.float32(2.3890822), 'indian': np.float32(1.21992), 'black': np.float32(0.71522206), 'white': np.float32(79.34713), 'middle eastern': np.float32(7.439589), 'latino hispanic': np.float32(8.889063)}",white,"{'x': 90, 'y': 68, 'w': 81, 'h': 110, 'left_eye': (np.int64(143), np.int64(114)), 'right_eye': (np.int64(105), np.int64(112))}",1.0,"{'Woman': np.float32(35.28324), 'Man': np.float32(64.71676)}",Man
mtcnn/Lindsay_Davenport_-16.png,"{'asian': np.float32(34.434975), 'indian': np.float32(4.6251264), 'black': np.float32(3.7584078), 'white': np.float32(32.26347), 'middle eastern': np.float32(10.698049), 'latino hispanic': np.float32(14.21997)}",asian,"{'x': 75, 'y': 62, 'w': 88, 'h': 122, 'left_eye': (np.int64(149), np.int64(113)), 'right_eye': (np.int64(109), np.int64(108))}",1.0,"{'Woman': np.float32(64.82654), 'Man': np.float32(35.173462)}",Woman
mtcnn/Lindsay_Davenport_-1.png,"{'asian': np.float32(37.227016), 'indian': np.float32(4.6796103), 'black': np.float32(2.8492641), 'white': np.float32(26.649874), 'middle eastern': np.float32(8.484045), 'latino hispanic': np.float32(20.110199)}",asian,"{'x': 81, 'y': 69, 'w': 84, 'h': 110, 'left_eye': (np.int64(142), np.int64(110)), 'right_eye': (np.int64(106), np.int64(120))}",1.0,"{'Woman': np.float32(66.214584), 'Man': np.float32(33.785408)}",Woman
mtcnn/Lindsay_Davenport_-20.png,"{'asian': np.float32(17.488781), 'indian': np.float32(2.9022088), 'black': np.float32(3.3077025), 'white': np.float32(51.807896), 'middle eastern': np.float32(10.553934), 'latino hispanic': np.float32(13.939472)}",white,"{'x': 89, 'y': 61, 'w': 84, 'h': 115, 'left_eye': (np.int64(148), np.int64(114)), 'right_eye': (np.int64(108), np.int64(109))}",1.0,"{'Woman': np.float32(75.482765), 'Man': np.float32(24.517237)}",Woman
mtcnn/Lindsay_Davenport_-2.png,"{'asian': np.float32(0.017543606), 'indian': np.float32(0.011661411), 'black': np.float32(0.00060191035), 'white': np.float32(95.79253), 'middle eastern': np.float32(1.3444957), 'latino hispanic': np.float32(2.8331728)}",white,"{'x': 86, 'y': 68, 'w': 87, 'h': 115, 'left_eye': (np.int64(146), np.int64(115)), 'right_eye': (np.int64(107), np.int64(111))}",1.0,"{'Woman': np.float32(57.83894), 'Man': np.float32(42.161064)}",Woman
mtcnn/Lindsay_Davenport_-6.png,"{'asian': np.float32(32.752644), 'indian': np.float32(7.6701493), 'black': np.float32(2.4935308), 'white': np.float32(23.667126), 'middle eastern': np.float32(11.167507), 'latino hispanic': np.float32(22.249044)}",asian,"{'x': 64, 'y': 65, 'w': 91, 'h': 122, 'left_eye': (np.int64(142), np.int64(111)), 'right_eye': (np.int64(103), np.int64(115))}",1.0,"{'Woman': np.float32(98.42616), 'Man': np.float32(1.5738319)}",Woman
mtcnn/Lindsay_Davenport_-15.png,"{'asian': np.float32(36.34645), 'indian': np.float32(8.704058), 'black': np.float32(8.708993), 'white': np.float32(21.883904), 'middle eastern': np.float32(7.8036385), 'latino hispanic': np.float32(16.552958)}",asian,"{'x': 88, 'y': 65, 'w': 81, 'h': 111, 'left_eye': (np.int64(145), np.int64(113)), 'right_eye': (np.int64(106), np.int64(109))}",1.0,"{'Woman': np.float32(87.659424), 'Man': np.float32(12.340581)}",Woman
mtcnn/Hugo_Chavez_-4.png,"{'asian': np.float32(14.17056), 'indian': np.float32(11.927411), 'black': np.float32(4.8687205), 'white': np.float32(16.261185), 'middle eastern': np.float32(11.035049), 'latino hispanic': np.float32(41.737072)}",latino hispanic,"{'x': 64, 'y': 55, 'w': 99, 'h': 141, 'left_eye': (np.int64(145), np.int64(111)), 'right_eye': (np.int64(101), np.int64(106))}",0.99,"{'Woman': np.float32(4.54622), 'Man': np.float32(95.45378)}",Man
mtcnn/Hugo_Chavez_-8.png,"{'asian': np.float32(5.310051), 'indian': np.float32(6.260767), 'black': np.float32(1.6722009), 'white': np.float32(38.837143), 'middle eastern': np.float32(22.652094), 'latino hispanic': np.float32(25.267744)}",white,"{'x': 68, 'y': 61, 'w': 97, 'h': 131, 'left_eye': (np.int64(147), np.int64(116)), 'right_eye': (np.int64(106), np.int64(112))}",1.0,"{'Woman': np.float32(0.25052953), 'Man': np.float32(99.749466)}",Man
mtcnn/Hugo_Chavez_-5.png,"{'asian': np.float32(2.214641), 'indian': np.float32(6.9319553), 'black': np.float32(0.86666507), 'white': np.float32(34.6937), 'middle eastern': np.float32(26.777088), 'latino hispanic': np.float32(28.515947)}",white,"{'x': 84, 'y': 62, 'w': 89, 'h': 122, 'left_eye': (np.int64(147), np.int64(112)), 'right_eye': (np.int64(106), np.int64(112))}",1.0,"{'Woman': np.float32(0.17161366), 'Man': np.float32(99.82838)}",Man
mtcnn/Hugo_Chavez_-19.png,"{'asian': np.float32(12.860933), 'indian': np.float32(4.980791), 'black': np.float32(2.421163), 'white': np.float32(40.787636), 'middle eastern': np.float32(18.16936), 'latino hispanic': np.float32(20.780117)}",white,"{'x': 82, 'y': 60, 'w': 90, 'h': 133, 'left_eye': (np.int64(145), np.int64(114)), 'right_eye': (np.int64(103), np.int64(108))}",1.0,"{'Woman': np.float32(0.090676054), 'Man': np.float32(99.90933)}",Man
mtcnn/Hugo_Chavez_-18.png,"{'asian': np.float32(44.394257), 'indian': np.float32(15.198718), 'black': np.float32(13.865669), 'white': np.float32(2.9996943), 'middle eastern': np.float32(1.8436413), 'latino hispanic': np.float32(21.69802)}",asian,"{'x': 85, 'y': 64, 'w': 89, 'h': 117, 'left_eye': (np.int64(145), np.int64(108)), 'right_eye': (np.int64(105), np.int64(114))}",1.0,"{'Woman': np.float32(0.05864738), 'Man': np.float32(99.941345)}",Man
